dissimilarity,homogeneity,contrast,ASM,energy,correlation,entropy,Dissimilarity_1,Dissimilarity_2,Dissimilarity_3,Dissimilarity_4,Dissimilarity_5,Dissimilarity_6,Dissimilarity_7,Dissimilarity_8,Dissimilarity_9,Dissimilarity_10,Dissimilarity_11,Dissimilarity_12,Dissimilarity_13,Dissimilarity_14,Dissimilarity_15,Dissimilarity_16,Homogeneity_1,Homogeneity_2,Homogeneity_3,Homogeneity_4,Homogeneity_5,Homogeneity_6,Homogeneity_7,Homogeneity_8,Homogeneity_9,Homogeneity_10,Homogeneity_11,Homogeneity_12,Homogeneity_13,Homogeneity_14,Homogeneity_15,Homogeneity_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,labels,img_paths
19.13839286,0.845495246,4160.975198,0.605596818,0.778201014,0.602974927,3.68418372,0,0,9.166666667,33.95833333,0,10.60833333,14.69583333,33.975,9.325,21.58333333,41.775,34.92916667,26.48333333,0.008333333,38.36666667,33.99166667,1,1,0.921671032,0.775408747,1,0.912584218,0.885445455,0.755976285,0.911671186,0.768411034,0.643872663,0.709705203,0.76380168,0.995833333,0.708077777,0.749742925,0,0,0.286396957,2.241446071,0,1.188376372,1.68149633,1.619240705,0.609840305,2.90869497,2.421928095,2.846439345,1.785475297,0,2.846439345,1.995461844,nca,Crop ROI/nca/nca107.jpg
15.29811508,0.85204902,3123.735119,0.600069422,0.77464148,0.717070058,4.121928095,0,0,12.75833333,18.64166667,0,6.3125,53.20416667,20.32083333,24.42083333,7.604166667,47.39583333,30.77083333,9.933333333,2.445833333,5.229166667,7.041666667,1,1,0.897937858,0.838372884,1,0.907909245,0.5046632,0.771297031,0.742619611,0.891716409,0.585920657,0.767950955,0.8859032,0.980000524,0.925844345,0.943376976,0,0,1.78149633,1.83949107,0,0.286396957,2.546439345,2.480482024,2.182228719,0.568995594,3.721928095,2.446439345,1.154015773,0,1.395461844,0,nca,Crop ROI/nca/nca108.jpg
13.76264881,0.88549496,3014.675843,0.691220084,0.831396466,0.663439465,3.921928095,0,0,0,10.575,0,0,36.22916667,28.27083333,14.52083333,14.50833333,61.24166667,36.32083333,8.570833333,0,5.4625,7.941666667,1,1,1,0.916251875,1,1,0.688388995,0.768485487,0.858362246,0.849594546,0.52614911,0.729788773,0.913029889,1,0.94417518,0.952917294,0,0,0,0.468995594,0,0,2.770950594,2.670950594,1.319035274,1.076297626,3.78418372,2.319973094,1.857717469,0,0.721928095,0.568995594,nca,Crop ROI/nca/nca109.jpg
13.41865079,0.887523548,2858.68502,0.717333658,0.846955523,0.55520847,3.38418372,0,0,1.841666667,0,0,8.5,48.09583333,29.32083333,24.70416667,26.01666667,50.68333333,23.64583333,1.066666667,0.025,0,0,1,1,0.983333507,1,1,0.907103174,0.633312388,0.717124984,0.781270012,0.773144677,0.603468661,0.831685143,0.991666731,0.988333333,1,1,0,0,0,0,0,0.286396957,2.121928095,1.295461844,2.014979821,2.242737649,2.158871848,0.609840305,0,0,0,0,nca,Crop ROI/nca/nca11.jpg
15.55357143,0.858549284,3226.775794,0.630447615,0.794007314,0.677369715,3.621928095,0,0,3.8125,7.4,0,7.295833333,55.45416667,17.7875,21.45416667,23.65416667,41.4875,33.57083333,5.3375,6.65,5.3,14.89166667,1,1,0.943814535,0.933166703,1,0.925419885,0.529616728,0.8104581,0.787675555,0.769255946,0.5856396,0.776177199,0.941671459,0.928354005,0.950837045,0.893341821,0,0,0.609840305,1.054015773,0,1.156779649,2.846439345,2.08418372,0.921928095,1.490468571,3.546439345,2.223219672,0.811278124,0.468995594,0.811278124,1.360964047,nca,Crop ROI/nca/nca110.jpg
12.53968254,0.888208095,2713.330853,0.694657522,0.83346117,0.665716384,3.88418372,0,0,0.004166667,8.541666667,0,0.004166667,28.0875,46.27083333,16.65,13.92916667,34.44166667,39.37083333,6.745833333,0,0.675,8.325,1,1,0.997916667,0.923785176,1,0.997916667,0.735650217,0.593259584,0.827477065,0.82591376,0.710266951,0.721967298,0.931483538,1,0.989584619,0.936671517,0,0,0,1.742737649,0,0,2.490468571,2.90869497,0.609840305,1.191760148,2.801609497,2.195461844,2.419973094,0,0,0,nca,Crop ROI/nca/nca111.jpg
13.80505952,0.88231273,2944.796627,0.690853627,0.831176051,0.661389655,3.78418372,0,0,0,12.75833333,0,2.158333333,49.44583333,19.1,23.4125,8.7125,52.15833333,28.69583333,6.620833333,0,4.545833333,12.74166667,1,1,1,0.890482895,1,0.964168963,0.60214978,0.797204618,0.792563753,0.867522766,0.58662609,0.783770173,0.947940204,1,0.948336605,0.932084932,0,0,0,1.543751954,0,0.991760148,1.914979821,1.952724196,1.970950594,0.74758468,3.546439345,2.257717469,1.076297626,0,0.609840305,0.568995594,nca,Crop ROI/nca/nca112.jpg
13.95535714,0.873423873,2971.695437,0.652852668,0.807992988,0.70305562,3.78418372,0,0,2.129166667,2.1375,0.004166667,19.99583333,64.43333333,13.27083333,26.54166667,18.7125,41.69583333,25.89583333,0,4.233333333,0,0.066666667,1,1,0.973338108,0.974584932,0.997916667,0.781058568,0.462249035,0.851684443,0.70670162,0.825968729,0.661809313,0.830849115,1,0.962333663,1,0.973333333,0,0,0,0,0,2.283383098,3.246439345,2.00869497,2.670950594,2.701609497,3.421928095,1.352724196,0,0,0,0,nca,Crop ROI/nca/nca113.jpg
19.35664683,0.824009427,4161.501984,0.53727558,0.732990846,0.681680049,3.921928095,0,4.279166667,22.65833333,0.0375,0,32.97083333,36.29583333,26.05416667,19.21666667,46.61666667,38.74583333,30.8,15.7375,29.49583333,0.0125,6.366666667,1,0.955837044,0.786008646,0.98125,1,0.71366615,0.652363927,0.747112834,0.792712444,0.576024768,0.685983311,0.776022424,0.848782046,0.713958931,0.994583333,0.951668475,0,1.441153528,2.870950594,0,0,1.919973094,3.446439345,3.18418372,1.416642278,3.546439345,2.965957321,1.516642278,2.228212946,2.946439345,0,0,nca,Crop ROI/nca/nca114.jpg
17.59672619,0.838274494,3648.626488,0.582118566,0.76296695,0.668747849,3.821928095,0,3.0125,15.85,5.816666667,0.004166667,41.3,42.25,19.44166667,30.0375,41.68333333,19.32916667,28.68333333,9.216666667,8.508333333,0,18.94166667,1,0.971670312,0.816739208,0.932506858,0.997916667,0.662536169,0.607488114,0.793424013,0.71987399,0.613184454,0.799688185,0.776988503,0.922085041,0.932685116,1,0.857739858,0,0,2.082228719,1.156779649,0,3.170950594,1.601014306,2.060964047,1.578897903,3.38418372,1.054015773,1.923219672,2.201609497,0.811278124,0,0.991760148,nca,Crop ROI/nca/nca115.jpg
16.00297619,0.853366624,3356.957341,0.617634384,0.785897184,0.658314568,3.646439345,0,2.070833333,11.90416667,0.008333333,0.0125,43.27916667,33.86666667,18.92083333,28.62083333,41.375,20.81666667,32.58333333,1.175,6.2,0,14.71666667,1,0.980833472,0.884654959,0.995833333,0.994583333,0.645563585,0.697118265,0.79175728,0.732511409,0.597305734,0.772076307,0.75279815,0.981257173,0.937924274,1,0.879837967,0,0,2.019973094,0,0,2.721928095,2.00869497,2.658871848,2.495461844,2.665957321,1.021928095,2.357717469,0,0.609840305,0,0.921928095,nca,Crop ROI/nca/nca116.jpg
16.0610119,0.855084997,3366.765873,0.621954117,0.788640676,0.641579534,3.921928095,0,0,7.470833333,7.066666667,0,22.33333333,44.20833333,14.825,26.4625,40.6875,33.74583333,21.7625,9.145833333,17.075,0,6.129166667,1,1,0.917530976,0.941268993,1,0.808391477,0.620917855,0.810241762,0.713044149,0.622264773,0.702686904,0.865470512,0.912918973,0.833760483,1,0.963333754,0,0,1.406007579,1.860964047,0,1.278897903,2.319973094,2.226120747,1.595461844,2.158871848,2.133206219,2.260964047,2.283383098,2.360964047,0,0,nca,Crop ROI/nca/nca117.jpg
14.8110119,0.868728752,3148.68502,0.658011977,0.811179374,0.639414798,3.621928095,0,0,0.004166667,13.25833333,0,0,52.675,11.27083333,18.19583333,11.9625,57.2125,34.375,9.616666667,9.591666667,3.708333333,13.73333333,1,1,0.997916667,0.893785525,1,1,0.603679119,0.842584232,0.831622919,0.840029253,0.511683735,0.725467581,0.907142094,0.915845833,0.958792734,0.885247754,0,0,0,1.436666482,0,0,2.339353872,1.460964047,1.319035274,1.695461844,2.90869497,0.721928095,1.914979821,1.812887622,0.468995594,0.468995594,nca,Crop ROI/nca/nca118.jpg
13.43625992,0.880322995,2784.298859,0.672730599,0.82020156,0.659069572,3.921928095,0,0,6.116666667,0,2.166666667,30.58333333,43.80416667,15.475,24.59166667,26.53333333,28.775,32.4125,0,5.866666667,0,2.941666667,1,1,0.943338927,1,0.971670839,0.741803484,0.640890104,0.824223712,0.748415908,0.778014142,0.769290912,0.756275657,1,0.950001554,1,0.972917226,0,0,0.568995594,0,0,2.203701696,2.295461844,2.139353872,1.236160254,3.28418372,1.995461844,1.356779649,0,1.156779649,0,0,nca,Crop ROI/nca/nca119.jpg
13.14459325,0.853800218,2640.09747,0.570771655,0.755494312,0.795960131,3.821928095,0,1.95,0,17.13333333,0.029166667,33.47916667,14.01666667,17.225,21.1375,26.34583333,25.87916667,18.75,11.72083333,16.5625,2.225,5.3875,1,0.982916822,1,0.800884701,0.990661765,0.664181541,0.860499081,0.823365311,0.744209517,0.727133733,0.705227422,0.763805362,0.850314744,0.817249839,0.971676592,0.928769848,0,0,0,2.156779649,0,2.303701696,1.578389825,2.295461844,2.328212946,2.670950594,3.646439345,2.70869497,2.70869497,3.20869497,0.286396957,1.977235445,nca,Crop ROI/nca/nca12.jpg
10.06795635,0.907187766,2155.643849,0.739185413,0.859758927,0.701276559,3.821928095,0,4.258333333,0,4.25,0.641666667,28.9,20.66666667,5.683333333,25.97083333,17.20833333,25.64583333,12.44166667,3.091666667,2.116666667,0,0,1,0.964196161,1,0.973750834,0.985419276,0.791700669,0.854177211,0.954173201,0.747231027,0.809149162,0.723020402,0.837924516,0.961250215,0.981251769,1,1,0,0.286396957,0,0.721928095,0,2.160964047,0.721928095,0.286396957,2.828212946,3.003701696,2.563865122,2.419973094,0.609840305,0,0,0,nca,Crop ROI/nca/nca13.jpg
9.484623016,0.91954563,2071.357143,0.780054947,0.883207194,0.643916934,3.646439345,0,0,0.216666667,0,23.57083333,23.79166667,8.483333333,0,30.70833333,35.80833333,7.870833333,15.22916667,0.216666667,0,0,0,1,1,0.989596144,1,0.843358498,0.830864428,0.947918313,1,0.730090131,0.712173526,0.872186273,0.833169084,0.991678976,1,1,1,0,0,0,0,1.319035274,1.154015773,0.609840305,0,2.063865122,3.146439345,1.578897903,2.421928095,0,0,0,0,nca,Crop ROI/nca/nca14.jpg
13.49801587,0.864790431,2811.539683,0.608868942,0.780300546,0.746840053,3.50869497,0,12.78333333,12.79166667,0,1.216666667,29.16666667,34.04166667,0,22.42916667,24.99583333,30.09166667,20.16666667,11.00416667,9.733333333,0.9625,4.85,1,0.888356608,0.87835131,1,0.981253887,0.781302445,0.695286297,1,0.741736701,0.745026959,0.663749436,0.757704316,0.877951449,0.905016927,0.991666746,0.930843372,0,1.188376372,2.046439345,0,0,1.719973094,2.156779649,0,2.68418372,3.48418372,3.28418372,2.563865122,2.28418372,3.146439345,0,1.406007579,nca,Crop ROI/nca/nca15.jpg
11.1937004,0.893370686,2353.317212,0.702880798,0.838379865,0.704464784,3.78418372,0,0,4.258333333,0,2.7375,25.9875,34.02083333,0,33.49583333,35.05,13.77916667,20.14166667,1.866666667,4.3,0,3.091666667,1,1,0.967503167,1,0.965417655,0.793017461,0.724711051,1,0.683029928,0.666297804,0.805877028,0.792764473,0.98958351,0.948750745,1,0.965416881,0,0,0.721928095,0,0,1.456779649,2.495461844,0,2.670950594,2.470950594,1.478897903,1.512887622,0,0.468995594,0,0,nca,Crop ROI/nca/nca16.jpg
12.23735119,0.887118476,2593.281002,0.686050965,0.828281936,0.689299994,3.721928095,0,0.008333333,8.5,0,0.020833333,29.4875,32.075,0,27.42083333,44.29583333,13.775,23.375,5.55,8.558333333,0,0.016666667,1,0.995833333,0.930860545,1,0.990416667,0.760292319,0.747614179,1,0.74386178,0.612341027,0.813414767,0.750576728,0.940417794,0.921676977,1,0.991666667,0,0,1.441153528,0,0,2.457717469,2.223219672,0,2.423219672,3.20869497,1.923219672,2.228212946,0.721928095,1.782228719,0,0,nca,Crop ROI/nca/nca17.jpg
10.53720238,0.893902543,2238.824405,0.700409128,0.836904491,0.713531997,3.646439345,0,3.966666667,4.291666667,0,2.991666667,27.7,31.85416667,0,24.79166667,38.48333333,9.3,17.1,0,4.266666667,0,0,1,0.957602091,0.947931849,1,0.965833568,0.785877219,0.74540621,1,0.718995682,0.6338443,0.810552536,0.786509029,1,0.964583592,1,1,0,0,0.468995594,0,0,1.395461844,2.085475297,0,2.50869497,3.18418372,1.812887622,2.501609497,0,0.721928095,0,0,nca,Crop ROI/nca/nca18.jpg
12.48139881,0.888745797,2627.398065,0.689217873,0.830191468,0.706217496,4.021928095,0,0,11.31666667,0,26.5,4.1125,26.19583333,0,36.1375,48.95416667,10.02916667,17.01666667,9.908333333,12.32916667,0,0.008333333,1,1,0.889624695,1,0.773904029,0.966250768,0.813344785,1,0.679771656,0.614640775,0.866313951,0.802144975,0.920417441,0.88716441,1,0.995833333,0,0,0.970950594,0,1.336160254,0.286396957,1.356779649,0,2.746439345,3.18418372,1.68149633,2.70869497,1.438758681,2.526120747,0,0,nca,Crop ROI/nca/nca19.jpg
10.50024802,0.911440837,2278.385665,0.765304154,0.87481664,0.611017313,3.446439345,0,0,0.025,0,1.008333333,29.08333333,46.175,15.2125,28.1875,15.96666667,19.15416667,13.99166667,0,0,0,0,1,1,0.9875,1,0.993750072,0.734395035,0.643778081,0.846682655,0.755310007,0.845165838,0.860029541,0.915268792,1,1,1,1,0,0,0,0,0,1.638758681,2.58418372,1.616642278,1.716642278,1.53949107,1.903701696,1.980482024,0,0,0,0,nca,Crop ROI/nca/nca2.jpg
7.736111111,0.933705377,1622.531746,0.825563092,0.908605025,0.645807905,3.103701696,0,0,0,0,26.63333333,21.42083333,3.2375,3.254166667,17.1125,44.90416667,5.458333333,4.554166667,0,0,0,0,1,1,1,1,0.821690417,0.861257521,0.938756192,0.932922779,0.823790739,0.655186043,0.936367989,0.950028127,1,1,1,1,0,0,0,0,0.468995594,1.319035274,0.468995594,1.291760148,0.991760148,2.646439345,0.286396957,0.609840305,0,0,0,0,nca,Crop ROI/nca/nca20.jpg
9.056299603,0.913739634,1910.500744,0.761015639,0.872362103,0.707211968,3.48418372,0,0,0,0,27.65833333,29.15833333,9.816666667,11.35833333,24.16666667,35.60833333,0.025,6.054166667,0,0,0,0,1,1,1,1,0.791063378,0.75587302,0.859627441,0.85851491,0.749023781,0.662715112,0.991911765,0.942095549,1,1,1,1,0,0,0,0,1.785475297,1.156779649,1.590468571,1.88149633,3.065957321,3.18418372,0,0.286396957,0,0,0,0,nca,Crop ROI/nca/nca21.jpg
8.772569444,0.926344017,1907.263641,0.802418512,0.89577816,0.662367521,3.30869497,0,0,0,0,9.683333333,16.85,13.8125,0.016666667,24.72083333,45.2,11.7625,14.625,0,0,0,0,1,1,1,1,0.937515309,0.889330954,0.898082484,0.991666667,0.772583642,0.633177479,0.862168927,0.855543487,1,1,1,1,0,0,0,0,0.286396957,0.88418372,0.286396957,0,1.903701696,2.633206219,0.991760148,2.257717469,0,0,0,0,nca,Crop ROI/nca/nca22.jpg
8.665426587,0.930828502,1877.569692,0.816640856,0.903681834,0.634401088,3.070950594,0,0,0,0,17.2875,24.9125,9.633333333,9.616666667,23.07083333,44.4875,2.133333333,12.425,0,0,0,0,1,1,1,1,0.884593271,0.818045255,0.872114858,0.884607389,0.811684273,0.706017169,0.977917383,0.920010964,1,1,1,1,0,0,0,0,0,1.456779649,0.88418372,1.336160254,2.28418372,3.041446071,0,0.286396957,0,0,0,0,nca,Crop ROI/nca/nca23.jpg
11.05605159,0.903593483,2432.152282,0.727931354,0.853188932,0.66991965,3.78418372,0,8.5,0,8.533333333,0,34.025,0.0125,33.97916667,19.21666667,19.94583333,26.225,15.05416667,6.3625,0,6.858333333,0,1,0.943779769,1,0.9287515,1,0.737699339,0.994583333,0.758691477,0.79251687,0.83228781,0.758405794,0.814865323,0.942097223,1,0.946270201,1,0,0.609840305,0,0.84758468,0,2.157717469,0,2.323219672,1.670950594,3.821928095,2.328212946,2.921928095,0.84758468,0,1.054015773,0,nca,Crop ROI/nca/nca24.jpg
10.79786706,0.916168771,2354.960069,0.775678931,0.880726366,0.60901217,3.48418372,0,4.266666667,0,0,0,33.95,5.6,23.65416667,21.65416667,22.325,43.3,13.30416667,1.066666667,0,4.266666667,0,1,0.961345728,1,1,1,0.780546374,0.962502257,0.823460859,0.809200456,0.822522747,0.684538413,0.857929318,0.991666731,1,0.962500718,1,0,0.468995594,0,0,0,1.076297626,0,0.286396957,1.441153528,1.360964047,2.063865122,2.739353872,0,0,0.721928095,0,nca,Crop ROI/nca/nca25.jpg
10.69345238,0.913574893,2322.294643,0.766907615,0.875732616,0.637576455,3.78418372,0,2.133333333,0,8.525,0,33.95,0,33.95,21.29166667,20.4125,27.9375,21.25416667,5.304166667,0,0.008333333,0,1,0.973752312,1,0.936574075,1,0.772942973,1,0.774258809,0.800442901,0.809877906,0.790438198,0.792254046,0.9504191,1,0.995833333,1,0,0,0,0.468995594,0,1.695461844,0,1.156779649,1.985475297,1.680482024,2.546439345,2.263865122,0.468995594,0,0,0,nca,Crop ROI/nca/nca26.jpg
13.45138889,0.889724306,2959.431052,0.71187002,0.8437239,0.614896957,3.621928095,0,14.85833333,0,5.8,0,34.01666667,0,33.96666667,18.72916667,21.52916667,30.94166667,35.17083333,12.2,0,8.825,7.141666667,1,0.890421603,1,0.946828058,1,0.755436197,1,0.762111819,0.850238332,0.790886167,0.742397271,0.688106969,0.896260104,1,0.914430997,0.956250497,0,0.921928095,0,0.609840305,0,1.578897903,0,1.742737649,1.870950594,2.641446071,2.319973094,2.390468571,1.319035274,0,1.141153528,1.295461844,nca,Crop ROI/nca/nca27.jpg
12.19320437,0.903910091,2669.396081,0.758788078,0.871084427,0.572241111,3.38418372,0,12.75833333,0,9.958333333,0,34.0125,0,33.99166667,24.25416667,18.45833333,29.32083333,25.975,8.7,0,0.033333333,2.125,1,0.901295835,1,0.925664648,1,0.759839423,1,0.772733997,0.798536709,0.82112864,0.765583002,0.780481259,0.944172335,1,0.988333333,0.985416796,0,0.468995594,0,0.84758468,0,1.578897903,0,1.819240705,1.416642278,2.356779649,2.226120747,2.541446071,0,0,0,0,nca,Crop ROI/nca/nca28.jpg
12.94494048,0.889781625,2794.660714,0.707372118,0.841054171,0.627758839,3.621928095,0,10.60833333,0,7.025,0.004166667,32.95416667,0.658333333,31.83333333,24.91666667,28.24583333,25.89166667,29.3375,4.008333333,8.408333333,0.016666667,5.358333333,1,0.91877324,1,0.929159377,0.997916667,0.767652971,0.988333509,0.764761616,0.760765449,0.749756985,0.770150846,0.715208464,0.969584379,0.94792875,0.991666667,0.949584612,0,0,0,0,0,0.811278124,0,1.533206219,2.263865122,2.946439345,2.48418372,2.446439345,0,1.738758681,0,1.154015773,nca,Crop ROI/nca/nca29.jpg
12.5250496,0.898455348,2738.682292,0.732792053,0.856032741,0.621681246,3.821928095,0,0,4.254166667,0.008333333,2.125,9.770833333,61.19583333,28.56666667,32.075,0.0125,29.1625,31.41666667,0,0,0,2.891666667,1,1,0.961250869,0.995833333,0.979167289,0.867781509,0.547992544,0.726183884,0.719301982,0.99375,0.791470848,0.805872511,1,1,1,0.981251123,0,0,0.609840305,0,0,1.590468571,2.98418372,2.441446071,1.94064545,0,3.30869497,1.021928095,0,0,0,0,nca,Crop ROI/nca/nca3.jpg
12.76835317,0.903159201,2819.15129,0.752350769,0.867381559,0.587013492,3.58418372,0,8.491666667,1.054166667,4.266666667,0,33.95,0,34.00416667,23.37083333,28.225,25.45833333,23.88333333,7.679166667,0,9.2875,6.3625,1,0.945836414,0.993750066,0.967084225,1,0.76301517,1,0.757969392,0.826291406,0.742633261,0.798774384,0.812675597,0.942508144,1,0.939179359,0.956253523,0,1.319035274,0,0.286396957,0,0.921928095,0,1.98149633,1.619240705,1.765957321,1.833206219,2.80869497,0.468995594,0,0.88418372,0.468995594,nca,Crop ROI/nca/nca30.jpg
13.01959325,0.898789462,2872.25124,0.745930682,0.863672786,0.54809037,3.40869497,0,9.658333333,0,6.283333333,0,33.94583333,0,33.95833333,27.64166667,27.35416667,15.20416667,30.5875,6.608333333,9.566666667,0.020833333,4.266666667,1,0.927932811,1,0.947959427,1,0.780013256,1,0.761276613,0.776735601,0.761671549,0.838062628,0.742619411,0.95422103,0.942054496,0.99125,0.965442585,0,0,0,0,0,1.943751954,0,1.076297626,1.675143246,1.570950594,2.38418372,1.570950594,0.286396957,0,0,0.468995594,nca,Crop ROI/nca/nca31.jpg
11.12301587,0.914476905,2412.811012,0.788308118,0.887867174,0.521471393,3.421928095,0,0,0,7.3,0,31.83333333,0.004166667,33.13333333,23.42916667,24.69166667,29.67083333,24.34166667,3.179166667,0.004166667,1.075,0,1,1,1,0.947506456,1,0.790845962,0.997916667,0.781586223,0.808006496,0.789726859,0.756691351,0.780094497,0.977085917,0.997916667,0.992083397,1,0,0,0,0.286396957,0,0.921928095,0,0,0.991760148,2.465957321,1.721928095,1.601014306,0,0,0,0,nca,Crop ROI/nca/nca32.jpg
12.18452381,0.90949115,2686.668651,0.768733226,0.87677433,0.521201222,3.246439345,0,8.416666667,0,1.054166667,0,33.95,0,33.92083333,28.45,24.3625,29.55416667,28.68333333,5.558333333,0,4.241666667,4.2875,1,0.937918373,1,0.986250533,1,0.791681767,1,0.784190388,0.794070109,0.800972374,0.782112746,0.764898292,0.95917489,1,0.968752441,0.945676524,0,0,0,0,0,1.319035274,0,1.191760148,1.441153528,2.258871848,2.103701696,1.995461844,0.468995594,0,0,0,nca,Crop ROI/nca/nca33.jpg
11.54042659,0.909954375,2531.782986,0.766107161,0.875275477,0.572301669,3.446439345,0,5.083333333,0,4.220833333,0,33.9375,0,33.95833333,28.97916667,24.33333333,22.34583333,27.41666667,0.008333333,0.008333333,2.604166667,1.729166667,1,0.952920422,1,0.960001867,1,0.772580915,1,0.766124317,0.770018321,0.77148725,0.815278335,0.781735309,0.995833333,0.996666667,0.981251721,0.982083566,0,0,0,0,0,1.054015773,0,1.076297626,2.063865122,2.123219672,1.919240705,2.465957321,0,0,0,0,nca,Crop ROI/nca/nca34.jpg
13.38293651,0.893550012,2902.431548,0.731902069,0.855512752,0.586150305,3.221928095,0,13.8875,0.025,0,0,33.975,0,29.11666667,22.36666667,32.92916667,19.15,33.04583333,3.079166667,14.2,3.1375,13.1875,1,0.895466621,0.99,1,1,0.751820451,1,0.800446619,0.79693191,0.735478133,0.826906296,0.708433781,0.975263754,0.909169485,0.963750207,0.91420387,0,0.468995594,0,0,0,0.609840305,0,1.416642278,1.970950594,1.44064545,1.054015773,2.088376372,0,0.88418372,0,1.738758681,nca,Crop ROI/nca/nca35.jpg
15.58457341,0.852680476,3221.840526,0.600050938,0.774629549,0.708667111,3.521928095,0,20.36666667,0.679166667,23.625,0,33.99166667,0.008333333,34.00416667,13.82083333,30.98333333,27.44166667,27.75833333,23.175,0.004166667,6.029166667,6.991666667,1,0.831781782,0.975833516,0.771378887,1,0.711670633,0.995833333,0.724446982,0.863770998,0.652448908,0.720969589,0.708924237,0.807002685,0.997916667,0.943753257,0.933377305,0,2.103701696,0,1.857717469,0,2.123219672,0,2.770950594,1.68149633,2.80869497,2.621928095,3.270950594,2.065957321,0,2.257717469,0,nca,Crop ROI/nca/nca36.jpg
12.77356151,0.884248182,2685.97247,0.701868312,0.837775813,0.630869832,3.521928095,0,0,6.408333333,15.80416667,0,11.35833333,17.46666667,34.04583333,14.725,30.69583333,21.79166667,28.69583333,14.525,0.008333333,3.720833333,3.183333333,1,1,0.934413716,0.861322561,1,0.893507587,0.869327848,0.735024845,0.82590934,0.725945597,0.793642892,0.718401604,0.885026342,0.995833333,0.96458675,0.970842738,0,0,0.811278124,1.860964047,0,1.360964047,1.733206219,2.58418372,1.236160254,1.903701696,1.278897903,0.881290899,1.319035274,0,0,0,nca,Crop ROI/nca/nca37.jpg
16.02728175,0.842402862,3323.061012,0.580548506,0.761937338,0.705052417,3.78418372,0,3.283333333,13.2625,21.0875,0,30.1,1.1375,34.05,12.0875,33.02083333,20.5875,36.62916667,20.12916667,9.095833333,3.275,16.6,1,0.959846061,0.853817376,0.81722691,1,0.749448118,0.982097767,0.709855938,0.855479121,0.624639186,0.723607912,0.666484529,0.810170216,0.910889587,0.967517797,0.857114285,0,0.286396957,0.934068055,1.765957321,0,2.203701696,0,2.183383098,1.438758681,3.28418372,2.301609497,2.803701696,1.368995594,0.991760148,0.286396957,0.568995594,nca,Crop ROI/nca/nca38.jpg
13.97247024,0.87532983,2973.22247,0.672957794,0.820340047,0.660013788,3.68418372,0,0,14.9,6.329166667,0,22.52083333,8.520833333,34.03333333,17.75416667,41.1125,20.2625,31.85833333,9.666666667,6.366666667,6.0625,4.670833333,1,1,0.859669199,0.944197264,1,0.818168487,0.926079967,0.727978834,0.813745544,0.633138945,0.751449957,0.788007835,0.899903863,0.944585305,0.938348849,0.951260854,0,0,1.219240705,0,0,1.647730922,1.416642278,1.98149633,1.716642278,3.08418372,2.119240705,2.365957321,0.811278124,0,0,0.286396957,nca,Crop ROI/nca/nca39.jpg
12.18551587,0.895787444,2617.587302,0.728199023,0.853345782,0.622507765,3.646439345,0,0,0.008333333,0.004166667,0.004166667,10.74166667,61.2375,26.025,28.67083333,5.333333333,29.25,31.425,0,0,0,0,1,1,0.995833333,0.997916667,0.997916667,0.858672101,0.542378267,0.730783244,0.724694345,0.957125738,0.752636272,0.777104834,1,1,1,1,0,0,0,0,0,1.441153528,2.946439345,2.285475297,2.446439345,0.88418372,3.08418372,0.609840305,0,0,0,0,nca,Crop ROI/nca/nca4.jpg
13.82465278,0.882632774,2980.868304,0.688073506,0.829501963,0.631968671,3.546439345,0,6.391666667,4.541666667,6.1,0,34.00833333,0,33.97916667,16.37083333,25.9125,21.81666667,34.05416667,13.06666667,5.741666667,3.429166667,14.87083333,1,0.946251911,0.956412566,0.953336484,1,0.747109674,1,0.746576733,0.847135493,0.728778442,0.799695428,0.718896262,0.891679472,0.956417156,0.963335548,0.88628835,0,1.181290899,0,1.533206219,0,1.98149633,0,1.733206219,1.191760148,2.301609497,1.570950594,2.441446071,1.370950594,0.568995594,0,1.456779649,nca,Crop ROI/nca/nca40.jpg
15.48784722,0.860370728,3290.033482,0.640964084,0.800602326,0.647809191,3.721928095,0,0,20.50833333,10.37083333,0,22.97083333,7.291666667,34.075,23.45,12.0875,36.82916667,34.09166667,14.38333333,4.3125,9.429166667,10.9625,1,1,0.835286436,0.915836074,1,0.797975063,0.941669426,0.696582933,0.774216758,0.84152235,0.673977136,0.698847225,0.885257284,0.942500787,0.915038034,0.898351529,0,0,1.88149633,1.154015773,0,1.478897903,0,2.114979821,2.123219672,1.478897903,2.528212946,2.363865122,0.991760148,0,0.286396957,1.054015773,nca,Crop ROI/nca/nca41.jpg
